Topic,Count,Name,Representation,Representative_Docs
1277,18,1277_sapiens_sapien_homo_species,"['sapiens', 'sapien', 'homo', 'species', 'origin', 'siiv4aubwf', 'notyalebmocloh', '0lgdzyysu9', 'lybl4d1ac4', 'ashbo4yuh']","['casey frey and jake gyllenhaal are an unclassified species of homo sapien sapiens and i will get to the bottom of i… https://t.co/F0o7gNbkE1', 'THERE’S 2 KINDS OF BAD DIETS\n\nAND THEN THERE’S SAPIEN\n\nIt’s not like I invented Sapien, it’s just what homo sapiens… https://t.co/lybl4d1Ac4', 'homo sapiens. some wise species we are.']"
1278,18,1278_jackson_michael_micheal_owp9e4dphd,"['jackson', 'michael', 'micheal', 'owp9e4dphd', 'fafqlbe4x1', 'soavkaij4e', 'jarren', 'a11u2wbftg', 'wildddddd', 'heee']","['I’m pretty like Prince and Michael Jackson from the 80’s and I’ll still take your bitch and nigga 🤷🏾\u200d♂️', 'if niggas told me michael jackson had the most bodies of all time i’d believe it', 'Michael Jackson was really THAT nigga']"
1279,18,1279_chess_jokers_deck_cards,"['chess', 'jokers', 'deck', 'cards', 'poker', 'checkers', 'holdin', 'zmta0827hz', 'wgv8y2fuag', 'gngwttzzix']","[""Took a while, got the jokers out of the deck now. I'm holdin' all the cards and niggas wanna play chess now"", 'Took a while got the jokers out the deck now I’m holding all the cards and niggas wanna play chess now', 'Took a while, got the jokers out of  the deck now , I’m holding all the cards, and niggas wanna play chess now']"
1280,18,1280_ice_detention_centers_undocumented,"['ice', 'detention', 'centers', 'undocumented', 'relocate', 'combine', 'detenidos', 'xgajw6m0xy', 'kkuud8kr0r', 'liberación']","['🚨IF YOU ARE UNDOCUMENTED PLEASE GO HOME🚨  ICE is making their way to the protests', 'Maybe ya’ll should relocate some of these protests to ice detention centers just like a thought idk ???   Combine t… https://t.co/wA1l4IWN5I', 'Maybe ya’ll should relocate some of these protests to ice detention centers just like a thought idk ???   Combine t… https://t.co/P26TRF5lcd']"
1281,18,1281_subscribed_creator_chance_channel,"['subscribed', 'creator', 'chance', 'channel', 'clarisramsy', 'udobongi', 'thestandard_man', 'please', 'family', 'support']","['@clarisramsy Have you subscribed to a black creator today? No. Now is your chance. Please support my family channel… https://t.co/yOIcysOlFP', 'Have you subscribed to a black creator today? No. Now is your chance. Please support my family channel. \n\nWelcome t… https://t.co/CzJcnNjRh1', '@clarisramsy Have you subscribed to a black creator today? No. Now is your chance. Please support my family channel… https://t.co/oZJufhteZ6']"
1282,18,1282_birkenstock_converse_mar_clippers,"['birkenstock', 'converse', 'mar', 'clippers', 'lgbt', 'gay', 'homosexual', 'bc', 'also', '']","['Mar gay', 'Birkenstock gay', 'Converse gay']"
1283,18,1283_trash_landfill_jenaydays_burr,"['trash', 'landfill', 'jenaydays', 'burr', 'pusha', 'privacy', 'lamest', 'aaron', 'russ', 'brag']","['So my nigga is trash', 'nigga trash 😭', 'This nigga trash']"
1284,18,1284_teddyblaze_theteddyblaze_defiantart_tshirt,"['teddyblaze', 'theteddyblaze', 'defiantart', 'tshirt', '26', '99', '36', 'designed', 'blackpower', 'sale']","['ON SALE $26.99 ---\nThe #DefiantArt #versalles #gold #feminine cut #tshirt by #TeddyBlaze @theteddyblaze $26.99 (Des… https://t.co/mTNs0Xwg0w', 'ON SALE $26.99 ---\nThe #DefiantArt #inca #feminine cut #tshirt by #TeddyBlaze @theteddyblaze $26.99 (Designed by th… https://t.co/fG0fEhoUJl', 'NOW ONLY $36 ---\nThe #classic #DefiantArt #icantbreathe #TSHIRT by #TeddyBlaze @theteddyblaze $36 (Designed by the… https://t.co/9ELQT11kXP']"
1285,18,1285_hajime_ippo_gintama_diamond,"['hajime', 'ippo', 'gintama', 'diamond', 'jujustu', 'bungo', 'monogatari', 'kamuy', 'stray', 'kaisen']","['@Wavy_Kage 1 Gintama \n2 hajime no ippo\n3 monogatari\n4 bungo stray dogs \n5  ace of the diamond', '1 gintama \n2 hajime no ippo \n3 bungo stray dogs \n4 monogatari \n5 ace of the diamond https://t.co/6Zhn21JKiq', 'Yes\nGintama \nBungo stray dogs \nDiamond no ace\nHajime no ippo\nGolden kamuy']"
1286,18,1286_keanu_reeves_fastest_marathon,"['keanu', 'reeves', 'fastest', 'marathon', 'speed', 'ayy_mayy', 'chelios_69', 'callme__mab', 'kwjcevxy7p', 'chillphillipe']","['keanu reeves the way a nigga speed.', 'keanu reeves, the way a nigga speed.', 'keanu reeves the way a nigga speed']"
1287,18,1287_simi_jenniffer_pbs_video,"['simi', 'jenniffer', 'pbs', 'video', 'yq8rbvfezh', 'ckjljw9jez', 'clarencegaines2', 'fd7xrvde1u', 'in2fculany', 'inbeeded']","['Check out this video from @PBS: PBS NewsHour, Artist Paul Rucker on systemic racism in America https://t.co/xjETq3rBuG', 'Jenniffer Jones: we can’t wait to see your video about the “lack of racism in Simi Valley.” 😂\n\n*Looks up Simi Valle… https://t.co/qMZdWcsIu0', 'Jenniffer Jones: we can’t wait to see your video about the “lack the racism in Simi Valley.” 😂\n\n*Looks up Simi Vall… https://t.co/zoNL6BRi4Q']"
1288,18,1288_trap_blessing_psychic_bless,"['trap', 'blessing', 'psychic', 'bless', 'otha', 'god', 'uggggggglay', 'symdygs', 'boobie', 'pieces']","['God blessing all the Trap niggas', 'God blessing all the trap niggas', 'God blessing all the trap niggas']"
1289,18,1289_tesla_elonmusk_teslas_model,"['tesla', 'elonmusk', 'teslas', 'model', 'bbuhay13', 'f1tvgofy5z', '5ul4vmk1pm', 'algos', 'katiejhunt_', 'ubiquity']","['FINALLY!!! Just picked up My Tesla Y #TeslaModelY  #Teslaonwer #ElonMusk spacious black on black 😍😍😍😍😘 #Tesla # https://t.co/5Ul4vmK1PM', 'They want a nigga to pop a Tesla 😂😂', 'Fuck it, I’m about to order an all black Tesla Model X 😍']"
1290,18,1290_science_krwsj6ldpj_woooooowwww_apoorva_nyc,"['science', 'krwsj6ldpj', 'woooooowwww', 'apoorva_nyc', '62rbtuz3w8', 'rykhkokjta', 'nataliexdean', 'kl1ayphwsq', 'fkjkdimdnl', 'w0rop7zxmv']","['@kim_schult @apoorva_nyc @nataliexdean I wasn’t questioning the science. I was asking specifically about framing it… https://t.co/GxLmyrusbA', 'From the mind of @ceejayavilez It’s just science. #science 🌪#tornado #funny #sketch #fyp #foryou #latino @ Los Ange… https://t.co/Cf56voOgZi', 'My nigga I still dont understand the science behind it....']"
1291,18,1291_sports_ncaa_lacrosse_athletes,"['sports', 'ncaa', 'lacrosse', 'athletes', '88juovjlae', 'stregnth', 'whattheworldneedsnow', 'vt', 'vncaznimvo', 'jsvick']","['Athlete empowerment + NCAA accountability is not a fad. It’s here to stay.\n\nMark Emmert’s days are numbered in that… https://t.co/vNcazNIMVO', '.@shmangieee balances a LOT being an athlete and student at VT, but throw in being a leader in the black lacrosse A… https://t.co/DBC2dCT58i', '@HDDDeuceDawg @DominicLeone_1 @NCAA @sedonaprince_ Thats the fucked up part. We have to shame ncaa into equality in sports.']"
1292,18,1292_beyonce_beyoncé_2kwb7dhoa3_hfbsbxgwxm,"['beyonce', 'beyoncé', '2kwb7dhoa3', 'hfbsbxgwxm', 'israeellmk', 'jcb5xiytly', 'p8zxmnxaxj', 'richardspiegel_', 'poeticgenius19', '6zw8fsorvh']","['white ppl telling us Beyoncé isn’t black is where I cross the line', 'This was the day that yt ppl realized Beyonce is black', 'Am I the only black woman not crazy about Beyonce? 😔']"
1293,18,1293_running_run_ayecruz7_ran,"['running', 'run', 'ayecruz7', 'ran', 'runnin', 'sho', 'joggin', 'mancala', 'coop', 'comptonasstre']","['Ian neva ran from a nigga and I damn sho ain’t bout to pick today to start runnin', ""Look honey... I ain't never ran from a nigga &amp; I damn sho ain't bout to pick today to start runnin"", 'I ain’t never ran from a nigga and I damn sure ain’t bout to pick today to start running..........']"
1294,18,1294_gojo_hounding_svg_jansen,"['gojo', 'hounding', 'svg', 'jansen', 'c4', 'devonta', 'kurupt', 'dlo', 'mavs', 'fiend']","['this nigga Gojo lmao', 'This nigga Kurupt a fiend', 'Mavs hounding this nigga Steph lmao']"
1295,18,1295_reporter_journalist_arrested_mul,"['reporter', 'journalist', 'arrested', 'mul', 'covering', 'faster', 'cnn', 'murdered', 'uu5ebnxehf', '9ngcupa5rk']","['A black reporter covering the murder of an unarmed black man was arrested faster than the white cop who murdered Ge… https://t.co/uxNLJTPAh0', '“A black reporter from CNN was arrested while legally covering the protests in #Minneapolis. A white reporter also… https://t.co/We02tBX7kP', 'A black reporter covering the murder of an unarmed black man was arrested faster than the white cop who murdered Ge… https://t.co/VgDlhJDvy5']"
1296,18,1296_music_26s_kztxkzje0z_alesis,"['music', '26s', 'kztxkzje0z', 'alesis', '8z3bbolqo1', '7vdpj7zdmt', '8l4jnpl3eo', 'zildjian', 'aula2uciia', 'b9kqlgzi6f']","['He had it comin’ #chicago #chicagothemusical #theatre #actor #acting #drag #dragqueen #musical #musicaltheatre… https://t.co/mTLvNMYdwS', '@mustbe_themonet Ahhhh, yes. Listen to:\n\n• Fuchsia\n• Nomad\n• Wifi\n\nfeels like a decent representation of his music stylistically!', 'JQ tracks his way through a new song.\n#drums #tamadrums #zildjian #alesis #sonsofeli #blm @ Ontario, California https://t.co/AULa2UciiA']"
1297,18,1297_story_02rf2mq8lo_jaincbhihj_watch,"['story', '02rf2mq8lo', 'jaincbhihj', 'watch', 'faggy', 'jlive2019', 'page', 'lurkin', 'stories', 'plottin']","['How you watch my niggas story but try soo hard not to watch my story Lmaoo bitches moved by me for sure', 'And you weird ass niggas and bitches that don’t follow me but be watching my story cause u see i talk to a mf get yo goofy ass on', 'All bitches care about is a nigga 😭 make me not even wanna watch yo story']"
1298,18,1298_latinos_justintheefag_joeyjayisgay_feminastywoman9,"['latinos', 'justintheefag', 'joeyjayisgay', 'feminastywoman9', 'caucasian', 'spic', 'latino', 'jaimeeisallover', 'rafaelpoulain', 'quartoporto2']","[""@JustinTheeFag @FeminastyWoman9 @joeyjayisgay Lol the white guy calling the latino racist I'm sure sis hahahahaha"", ""@JustinTheeFag @FeminastyWoman9 @joeyjayisgay Sure the white guy calling the latino racist hahahah let's do that today 😂"", '@AgeOfAchilles Jajajajaja no voy a discutir eso contigo acá porque me dirán racista pero ajá aquí son latinos no negros']"
1299,18,1299_yosemite_gaystagram_trips_highlights,"['yosemite', 'gaystagram', 'trips', 'highlights', 'tbt', 'virtual', 'travel', 'national', 'park', 'past']","['#tbt here are some highlights from past trips to Yosemite national park Virtual travel for now!\n\n#gay #gaystagram… https://t.co/eiiYfKzhrP', '#tbt here are some highlights from past trips to Yosemite national park Virtual travel for now!\n\n#gay #gaystagram… https://t.co/cwPveORcgc', '#tbt here are some highlights from past trips to Yosemite national park Virtual travel for now!\n\n#gay #gaystagram… https://t.co/cw7N7at8CA']"
1300,18,1300_sun_wears_california_vp4cx4qhkh,"['sun', 'wears', 'california', 'vp4cx4qhkh', '4oa5bizbpf', 'libratingzz', '0q92wzh4v9', 'simxhynvqb', '9bvm22rpnd', 'awf']","['“Who wears black in California sun”\n\nLADY I DO 😭', 'This girl said who wears black in California sun, like bitch everyone', '“Who wears black in California sun?!” Everyone']"
1301,18,1301_fervency_brandt_snyder_chelhov_pavlovich,"['fervency', 'brandt_snyder', 'chelhov', 'pavlovich', 'drag', 'anyon', 'squeezing', 'elimination', 'thatericalper', 'meeeee']","['Them people that do drag I give mad props. That takes hella courage, and mannn, them foos serve it with fervency.', '@brandt_snyder Yeah, I tried. That’s too intense for me. Lovely drag horrifying elimination.', 'Drop by drop, I am squeezing the slave out of me - Anyon Pavlovich Chelhov']"
1302,18,1302_angels_angel_yeppers_sotelo,"['angels', 'angel', 'yeppers', 'sotelo', 'behold', 'angel_linares13', 'sheaf', 'arte', 'sheaves', 'yovmhr3cnu']","['Damn fuck the angels but this dudes a stud 🥶', 'the way the angels drag each other all day long', 'michael scott: yeppers\njan levinson gould: michael what did i say about yeppers\nangel sotelo: niggers\nsydney sotelo: angel shut the fuck up']"
1303,18,1303_0ucvvdavmx_ci_chico_kabba_koran,"['0ucvvdavmx', 'ci_chico', 'kabba', 'koran', 'frrridaaaa', 'morganakittie', 'babysith_', 'jennifermandula', 'mackrobert_', 'heiwtpwqpz']","['@morganakittie I love yours too black is the way to go 🖤 elegance', '🇸🇱🇸🇱🇸🇱🇸🇱🇸🇱S/O to the good brother Kabba Alieu Koran’s for the upload and efforts. If your skin is black whether u a… https://t.co/j7PZGUYQ6C', ""@mz_meimei I'm partial to red myself but id be lying if black didn't also look sexy as fuck lol. Ima be honest when… https://t.co/heIWtPwqpZ""]"
1304,18,1304_enslav_egyptians_israelites_muslims,"['enslav', 'egyptians', 'israelites', 'muslims', 'slaves', 'true', 'enslave', 'america', 'arabs', 'gkyxnrljbh']","['The black slaves in America who are the true Israelites and Egyptians Muslims would like to know? Why we was enslav… https://t.co/3GyuduevZs', 'The black slaves in America who are the true Israelites and Egyptians Muslims would like to know? Why we was enslav… https://t.co/bJqh75QPwn', 'The black slaves in America who are the true Israelites and Egyptians Muslims would like to know? Why we was enslav… https://t.co/60F1pVRIJH']"
1305,18,1305_skincare_karamareebeauty_botanical_ycxuwlsrpk,"['skincare', 'karamareebeauty', 'botanical', 'ycxuwlsrpk', 'owned', 'products', 'brands', 'skin', 'nydiasimone', 'michelsonmd_skincare']","['@AaeMae @karamareebeauty on IG. black owned botanical skincare ✨ https://t.co/YCxUWLSrPk https://t.co/6aDuLVxhQ3', '@elliebotoman @karamareebeauty  botanical skincare products ✨ black owned and in LA https://t.co/YCxUWLSrPk', '@eb_nee @karamareebeauty black owned botanical skincare https://t.co/YCxUWLSrPk']"
1306,18,1306_problems_fake_won_towwards,"['problems', 'fake', 'won', 'towwards', 'coonass', 'storms', 'wont', 'wit', 'cause', 'sum']","['I got problems with some niggas cause I won’t be fake', 'I got problems wit some niggas cause I won’t b fake', 'I got problems wit some niggas cause I won’t be fake']"
1307,18,1307_ieace_aen4xv0ikr_faceless_justice,"['ieace', 'aen4xv0ikr', 'faceless', 'justice', 'panel', 'nytimes', 'no', 'incredible', 'zero', 'record']","['The faceless panel of justice', 'no justice no ieace', 'Absolutely ZERO justice for this incredible record https://t.co/aEn4xV0ikr']"
1308,18,1308_vp_kamalaharrisvp_speakupnowornev_svyo4zvsdq,"['vp', 'kamalaharrisvp', 'speakupnowornev', 'svyo4zvsdq', '6gavdiu73s', 'femalep', 'vooblb5ur9', 'tatumforbes', 'ft1ijvxd1e', 'odlw4si7en']","['@notcapnamerica What is sad is they support a woman for VP. But not if that woman is  black', 'Just followed the first black female VP!', 'A black woman as VP just feels right']"
1309,18,1309_chadwick_boseman_robinson_jackie,"['chadwick', 'boseman', 'robinson', 'jackie', 'chad', '0wq0xlhd5h', 'lycqyazuqo', 'lidiucbos0', 'bosemans', 'bosewick']","['Chadwick Boseman might official be the toughest negro in history. Thats crazy nobody knew! RIP soldier!', '8/ Tomorrow we release a Chadwick Boseman memorial episode with a tribute from a co-star on Jackie Robinson movie 4… https://t.co/prxgqd4c4F', '8/ Tomorrow we release a Chadwick Boseman memorial episode with a tribute from a co-star on Jackie Robinson movie 4… https://t.co/lYCqYaZuQo']"
1310,18,1310_pepper_spray_spraying_sprayed,"['pepper', 'spray', 'spraying', 'sprayed', 'children', 'he9ctvaner', '8s8jxrqdkp', 'muku1npr7z', 'tmgwgvwu4c', 'e5y4sdjukd']","['That is f’ed up. So sorry for the children. What is wrong with the police there to pepper spray children???!!!!!', 'The police was using Great Value pepper spray...', 'Police better make sure they bring that pepper spray like they did for them BLM protest']"
1311,18,1311_father_fathers_fathersday_happy,"['father', 'fathers', 'fathersday', 'happy', 'jsd9hor6lr', 'dacaliflowers', 'vivalastella', 'msgqknq0oq', '8n7mzysec0', '5kmhn4syy0']","['Happy Father’s Day to all the niggas who had to step up and be a father for someone who couldn’t. \n\nAppreciate tf outta y’all', 'I’m so happy my father is my father and not some nigga off the street... cause boy oh boy.', ""Happy Father's Day Daddy 😘\n\nHappy Father's Day to all the wonderful father's out there 🎉\n#fathersday #blm @ Downey,… https://t.co/8N7mZySEc0""]"
1312,18,1312_faith_castellanos_myself_field,"['faith', 'castellanos', 'myself', 'field', 'deep', 'reds', 'drive', 'left', 'n6qjrxxnfw', 'n8trodamus']","[""@Reds I pride myself and think of myself as, a man of faith, as there's a drive into deep left field by Castellanos… https://t.co/4nM572IJ2D"", ""@Reds I pride myself and think of myself as, a man of faith, as there's a drive into deep left field by Castellanos… https://t.co/n6QjrXXNFw"", ""@Reds I pride myself and think of myself as, a man of faith, as there's a drive into deep left field by Castellanos… https://t.co/e7wPN325Gr""]"
1313,17,1313_distancing_social_05zizbrexg_excludin,"['distancing', 'social', '05zizbrexg', 'excludin', 'dai_cole', 'qdrjrw4ynu', 'cellyhoe', 'sidemissionmal', 'friendliness', 'watz___']","['When this is all over I will continue social distancing from some of you bitch ass niggas', 'Lmao I am not social distancing I’m with my niggas rn', 'Y’all niggas need to be social distancing 🤒']"
1314,17,1314_hairspray_hair_hairstylist_curly,"['hairspray', 'hair', 'hairstylist', 'curly', '0c1naymxzv', 'djmj10frin', '8hjwptz8q3', '6pqgty5aih', 'zfpvueyuq2', 'uasgkcjlft']","['@blasiandinero hiiiii! https://t.co/0c1nayMxzV hair care for black women https://t.co/8hJwpTZ8q3', '@pyroalec22 Remember when someone in our town did hairspray...\n\nWith very few black actors.', 'It’s like having textured hair or mad curly hair is only a black people thing now , mans is from the islands braide… https://t.co/ZE7L8XPmom']"
